Title,Price,Time,Min Age,Max Age,Min Players,Max Players,Price Scaled,Time Scaled,Min Age Scaled,Max Age Scaled,Min Players Scaled,Max Players Scaled,average,avg_rating,avgweight,baverage,geek_rating,name,numcomments,numfans,numgeeklists,numhasparts,numowned,numplays,numplays_month,numprevowned,numtrading,numwanting,numwantparts,numweights,numwish,numwishlistcomments,playmonth,rank,stddev,usersrated,views,voters
Phone Phever Rules,30,45,13,99,3,99,0.1507537688442211,0.0125,0.6875,1.0,0.3333333333333333,1.0,7,7.00,0,0,N/A,Phone Phever (2015),0,0.0,2,0,2,0,0,0,1,0,0,0,2,0,2017-11,N/A,0,1,1238,1
Genoa Rules,38,90,12,99,2,5,0.19095477386934676,0.025,0.625,1.0,0.16666666666666666,0.0505050505050505,7.13215,7.13,3.0862,6.85386,6.854,Genoa (2001),1952,101.0,2453,9,6638,6941,15,1131,334,308,5,650,1017,152,2017-11,473,1.41115,5523,401608,5523
Can't Stop Rules,25,30,10,99,2,4,0.12562814070351758,0.008333333333333333,0.5,1.0,0.16666666666666666,0.040404040404040414,6.85148,6.85,1.1663,6.71118,6.711,Can't Stop (1980),3013,173.0,4432,24,8951,85312,505,764,221,321,28,818,1172,251,2017-11,602,1.28619,9601,389298,9601
Puerto Rico Rules,31,90,12,99,3,5,0.15577889447236182,0.025,0.625,1.0,0.3333333333333333,0.0505050505050505,8.07683,8.08,3.2946,7.96714,7.967,Puerto Rico (2002),10474,3198.0,12101,23,57767,145586,669,3866,946,1050,24,5581,7463,615,2017-11,14,1.38406,50300,3059168,50300
Scrabble Rules,13,60,12,99,2,4,0.06532663316582915,0.016666666666666666,0.625,1.0,0.16666666666666666,0.040404040404040414,6.29716,6.30,2.13,6.19678,6.197,Scrabble (1948),5019,358.0,6437,32,33501,62456,178,1576,454,16,28,1523,229,66,2017-11,1446,1.61572,20348,512778,20348
Scrabble Rules,13,60,12,99,2,4,0.06532663316582915,0.016666666666666666,0.625,1.0,0.16666666666666666,0.040404040404040414,6.29716,6.30,2.13,6.19678,6.197,Scrabble (1948),5019,358.0,6437,32,33501,62456,178,1576,454,16,28,1523,229,66,2017-11,1446,1.61572,20348,512778,20348
Words Of Wiz Dumb Rules,20,60,13,99,3,6,0.10050251256281408,0.016666666666666666,0.6875,1.0,0.3333333333333333,0.060606060606060615,5.69,5.69,0,0,N/A,Words of Wiz-Dumb (2004),5,2.0,11,0,29,8,0,6,1,1,1,0,2,0,2017-11,N/A,1.97355,10,4906,10
Titanic Rules,35,30,7,99,2,6,0.17587939698492466,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.060606060606060615,6.6926,6.69,1.6429,6.14236,6.142,SOS Titanic (2013),372,59.0,523,1,1891,5239,5,323,48,232,0,70,665,121,2017-11,1578,1.35824,1192,103900,1192
Worst Case Scenario Rules,25,30,8,99,2,99,0.12562814070351758,0.008333333333333333,0.375,1.0,0.16666666666666666,1.0,3.2323,3.23,1.2,4.74795,4.748,The Worst-Case Scenario Survival Game (2002),210,5.0,194,1,874,180,1,155,81,2,0,45,10,3,2017-11,14639,1.74357,505,74009,505
Worst Case Scenario Rules,25,30,8,99,2,99,0.12562814070351758,0.008333333333333333,0.375,1.0,0.16666666666666666,1.0,3.2323,3.23,1.2,4.74795,4.748,The Worst-Case Scenario Survival Game (2002),210,5.0,194,1,874,180,1,155,81,2,0,45,10,3,2017-11,14639,1.74357,505,74009,505
Worst Case Scenario Rules,25,30,8,99,2,99,0.12562814070351758,0.008333333333333333,0.375,1.0,0.16666666666666666,1.0,3.2323,3.23,1.2,4.74795,4.748,The Worst-Case Scenario Survival Game (2002),210,5.0,194,1,874,180,1,155,81,2,0,45,10,3,2017-11,14639,1.74357,505,74009,505
Bratz: Passion for Fashion Rules,13,30,7,99,2,4,0.06532663316582915,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.040404040404040414,5.28571,5.29,0,0,N/A,Bratz Passion for Fashion (2002),6,1.0,32,1,21,24,0,4,1,0,1,0,3,0,2017-11,N/A,2.37332,7,22346,7
Codenames Rules,15,15,14,99,2,8,0.07537688442211055,0.0041666666666666675,0.75,1.0,0.16666666666666666,0.08080808080808081,7.84244,7.84,1.3507,7.74577,7.746,Codenames (2015),5141,952.0,3627,5,56728,279663,4668,1034,420,374,2,1072,3887,668,2017-11,35,1.25252,35880,1306483,35880
Roller Coaster Tycoon Rules,25,60,8,99,2,4,0.12562814070351758,0.016666666666666666,0.375,1.0,0.16666666666666666,0.040404040404040414,6.07676,6.08,1.5312,5.63506,5.635,Roller Coaster Tycoon (2002),176,14.0,520,11,828,444,3,148,86,9,5,32,46,3,2017-11,4986,1.31669,380,72669,380
Scotland Yard Rules,30,60,10,99,3,6,0.1507537688442211,0.016666666666666666,0.5,1.0,0.3333333333333333,0.060606060606060615,6.50578,6.51,1.9642,6.38963,6.390,Scotland Yard (1983),2831,244.0,4103,36,16940,15574,103,1777,860,97,44,865,732,102,2017-11,1036,1.25263,10942,542233,10942
Survivor Rules,25,60,12,99,4,8,0.12562814070351758,0.016666666666666666,0.625,1.0,0.5,0.08080808080808081,4.05967,4.06,1.25,5.32571,5.326,Survivor (2000),66,1.0,147,1,342,65,1,71,48,1,2,8,5,1,2017-11,14492,1.84485,150,35220,150
Survivor Rules,25,60,12,99,4,8,0.12562814070351758,0.016666666666666666,0.625,1.0,0.5,0.08080808080808081,4.05967,4.06,1.25,5.32571,5.326,Survivor (2000),66,1.0,147,1,342,65,1,71,48,1,2,8,5,1,2017-11,14492,1.84485,150,35220,150
Survivor Rules,25,60,12,99,4,8,0.12562814070351758,0.016666666666666666,0.625,1.0,0.5,0.08080808080808081,4.05967,4.06,1.25,5.32571,5.326,Survivor (2000),66,1.0,147,1,342,65,1,71,48,1,2,8,5,1,2017-11,14492,1.84485,150,35220,150
Cuba Rules,44,90,12,99,2,5,0.22110552763819094,0.025,0.625,1.0,0.16666666666666666,0.0505050505050505,7.17194,7.17,3.2744,6.94249,6.942,Cuba (2007),1843,186.0,2149,9,7378,11774,23,1327,236,328,4,718,1238,188,2017-11,389,1.23592,7135,455613,7135
Vikings Rules,40,3600,10,99,2,4,0.20100502512562812,1.0,0.5,1.0,0.16666666666666666,0.040404040404040414,7.28682,7.29,2.5393,7.05113,7.051,Vikings (2007),1700,203.0,2261,3,6715,29644,134,842,119,572,1,662,1652,259,2017-11,293,1.1927,7015,441930,7015
Friends Show Trivia Rules,15,45,10,99,2,99,0.07537688442211055,0.0125,0.5,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Game of the States Rules,20,30,8,99,2,4,0.10050251256281408,0.008333333333333333,0.375,1.0,0.16666666666666666,0.040404040404040414,4.73511,4.74,1.4118,5.39029,5.390,Game of the States (1940),73,4.0,105,4,340,119,0,74,21,2,4,17,13,0,2017-11,14354,1.84891,151,36151,151
Jinx Rules,50,30,10,99,2,5,0.25125628140703515,0.008333333333333333,0.5,1.0,0.16666666666666666,0.0505050505050505,5.80705,5.81,1.2182,5.64682,5.647,Dixit Jinx (2012),226,20.0,275,3,1794,1738,4,221,91,28,1,55,131,18,2017-11,4750,1.53981,963,75180,963
Real Dumb Laws Rules,15,45,18,99,2,4,0.07537688442211055,0.0125,1.0,1.0,0.16666666666666666,0.040404040404040414,3.60526,3.61,1,0,N/A,Real Dumb Laws (2003),13,0.0,13,0,43,4,0,14,5,0,0,3,2,0,2017-11,N/A,1.52677,19,3928,19
Chess Rules,25,60,7,99,2,2,0.12562814070351758,0.016666666666666666,0.3125,1.0,0.16666666666666666,0.020202020202020204,7.08925,7.09,3.7512,6.92411,6.924,Chess (1475),5409,682.0,5330,14,28499,424950,101815,926,160,22,14,1917,182,70,2017-11,407,1.83827,21374,344120,21374
Chess Rules,25,60,7,99,2,2,0.12562814070351758,0.016666666666666666,0.3125,1.0,0.16666666666666666,0.020202020202020204,7.08925,7.09,3.7512,6.92411,6.924,Chess (1475),5409,682.0,5330,14,28499,424950,101815,926,160,22,14,1917,182,70,2017-11,407,1.83827,21374,344120,21374
Andromeda Rules,40,60,10,99,3,5,0.20100502512562812,0.016666666666666666,0.5,1.0,0.3333333333333333,0.0505050505050505,6.39955,6.40,2.2283,5.97767,5.978,Andromeda (1999),458,7.0,532,1,1690,1545,6,264,114,30,2,127,109,24,2017-11,2102,1.25177,1211,86189,1211
Facets Of Fortune Rules,25,45,10,99,2,4,0.12562814070351758,0.0125,0.5,1.0,0.16666666666666666,0.040404040404040414,0,N/A,0,0,N/A,Facets of Fortune (2016),0,0.0,1,0,2,0,0,0,0,0,0,0,1,0,2017-11,N/A,0,0,342,N/A
Sorry Rules,12,45,10,99,2,4,0.06030150753768844,0.0125,0.5,1.0,0.16666666666666666,0.040404040404040414,4.49482,4.49,1.1723,4.62454,4.625,Sorry! (1929),1268,66.0,710,7,6592,7229,25,753,91,8,9,325,92,14,2017-11,14645,1.70333,4421,207288,4421
Sorry Rules,12,45,10,99,2,4,0.06030150753768844,0.0125,0.5,1.0,0.16666666666666666,0.040404040404040414,4.49482,4.49,1.1723,4.62454,4.625,Sorry! (1929),1268,66.0,710,7,6592,7229,25,753,91,8,9,325,92,14,2017-11,14645,1.70333,4421,207288,4421
Sorry Rules,12,45,10,99,2,4,0.06030150753768844,0.0125,0.5,1.0,0.16666666666666666,0.040404040404040414,4.49482,4.49,1.1723,4.62454,4.625,Sorry! (1929),1268,66.0,710,7,6592,7229,25,753,91,8,9,325,92,14,2017-11,14645,1.70333,4421,207288,4421
Sorry Rules,12,45,10,99,2,4,0.06030150753768844,0.0125,0.5,1.0,0.16666666666666666,0.040404040404040414,4.49482,4.49,1.1723,4.62454,4.625,Sorry! (1929),1268,66.0,710,7,6592,7229,25,753,91,8,9,325,92,14,2017-11,14645,1.70333,4421,207288,4421
Hotels Rules,50,60,10,99,2,4,0.25125628140703515,0.016666666666666666,0.5,1.0,0.16666666666666666,0.040404040404040414,5.3193,5.32,1,5.49099,5.491,Monopoly Hotels (2013),14,3.0,27,0,177,50,0,11,8,1,1,2,2,0,2017-11,12456,1.54596,57,17326,57
Stone Daze Rules,65,60,10,99,2,4,0.32663316582914576,0.016666666666666666,0.5,1.0,0.16666666666666666,0.040404040404040414,8.9,8.90,0,0,N/A,Stone Daze (2017),3,3.0,2,0,6,2,0,0,0,2,0,0,9,0,2017-11,N/A,1.35647,5,1026,5
Anti-Monopoly Rules,20,45,8,99,2,6,0.10050251256281408,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,3.64283,3.64,1.6154,4.86494,4.865,Anti-Monopoly (1973),195,11.0,214,1,1416,186,0,195,109,3,1,26,34,1,2017-11,14635,1.7405,548,95469,548
Anti-Monopoly Rules,20,45,8,99,2,6,0.10050251256281408,0.0125,0.375,1.0,0.16666666666666666,0.060606060606060615,3.64283,3.64,1.6154,4.86494,4.865,Anti-Monopoly (1973),195,11.0,214,1,1416,186,0,195,109,3,1,26,34,1,2017-11,14635,1.7405,548,95469,548
Shark Attack Rules,18,15,4,99,2,4,0.09045226130653268,0.0041666666666666675,0.125,1.0,0.16666666666666666,0.040404040404040414,4.64114,4.64,1,5.3875,5.388,Shark Attack! (1988),54,5.0,112,2,273,413,0,77,10,3,5,14,23,1,2017-11,14362,1.57083,158,46624,158
The Perilous Parlor Rules,40,45,8,99,2,4,0.20100502512562812,0.0125,0.375,1.0,0.16666666666666666,0.040404040404040414,5.48988,5.49,1.7826,5.49277,5.493,The Perilous Parlor Game (2002),126,7.0,334,5,565,186,1,86,69,3,1,23,17,3,2017-11,12359,1.55038,173,33152,173
Alexandros Rules,33,60,12,99,2,4,0.1658291457286432,0.016666666666666666,0.625,1.0,0.16666666666666666,0.040404040404040414,6.19153,6.19,2.3694,5.80175,5.802,Alexandros (2003),360,10.0,450,3,1296,1016,0,254,103,13,2,111,56,12,2017-11,3042,1.28522,856,80069,856
Scrambled States of America Rules,23,15,8,99,2,4,0.11557788944723618,0.0041666666666666675,0.375,1.0,0.16666666666666666,0.040404040404040414,5.73051,5.73,1.2353,5.53058,5.531,The Scrambled States of America (2002),64,4.0,187,0,555,709,2,54,34,0,3,17,16,2,2017-11,9509,1.36884,171,15430,171
Stratego Rules,15,45,8,99,2,2,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.020202020202020204,6.0487,6.05,1.858,5.9464,5.946,Stratego (1944),2817,228.0,2142,25,17165,19123,355,1625,487,24,32,838,289,38,2017-11,2242,1.37288,10696,429541,10698
Stratego Rules,15,45,8,99,2,2,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.020202020202020204,6.0487,6.05,1.858,5.9464,5.946,Stratego (1944),2817,228.0,2142,25,17165,19123,355,1625,487,24,32,838,289,38,2017-11,2242,1.37288,10696,429541,10698
Stratego Rules,15,45,8,99,2,2,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.020202020202020204,6.0487,6.05,1.858,5.9464,5.946,Stratego (1944),2817,228.0,2142,25,17165,19123,355,1625,487,24,32,838,289,38,2017-11,2242,1.37288,10696,429541,10698
Stratego Rules,15,45,8,99,2,2,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.020202020202020204,6.0487,6.05,1.858,5.9464,5.946,Stratego (1944),2817,228.0,2142,25,17165,19123,355,1625,487,24,32,838,289,38,2017-11,2242,1.37288,10696,429541,10698
Stratego Rules,15,45,8,99,2,2,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.020202020202020204,6.0487,6.05,1.858,5.9464,5.946,Stratego (1944),2817,228.0,2142,25,17165,19123,355,1625,487,24,32,838,289,38,2017-11,2242,1.37288,10696,429541,10698
Stratego Rules,15,45,8,99,2,2,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.020202020202020204,6.0487,6.05,1.858,5.9464,5.946,Stratego (1944),2817,228.0,2142,25,17165,19123,355,1625,487,24,32,838,289,38,2017-11,2242,1.37288,10696,429541,10698
Stratego Rules,15,45,8,99,2,2,0.07537688442211055,0.0125,0.375,1.0,0.16666666666666666,0.020202020202020204,6.0487,6.05,1.858,5.9464,5.946,Stratego (1944),2817,228.0,2142,25,17165,19123,355,1625,487,24,32,838,289,38,2017-11,2242,1.37288,10696,429541,10698
Aquaretto Rules,40,60,10,99,2,5,0.20100502512562812,0.016666666666666666,0.5,1.0,0.16666666666666666,0.0505050505050505,7.0227,7.02,2.104,6.53769,6.538,Aquaretto (2008),700,45.0,756,1,2811,4727,10,427,85,174,1,202,448,76,2017-11,806,1.13069,2288,120248,2289
Careers Rules,18,60,8,99,2,6,0.09045226130653268,0.016666666666666666,0.375,1.0,0.16666666666666666,0.060606060606060615,5.78434,5.78,1.5098,5.64054,5.641,Careers (1955),777,53.0,709,7,3307,2199,2,454,150,15,16,204,86,16,2017-11,4865,1.48999,1909,137305,1909
Careers Rules,18,60,8,99,2,6,0.09045226130653268,0.016666666666666666,0.375,1.0,0.16666666666666666,0.060606060606060615,5.78434,5.78,1.5098,5.64054,5.641,Careers (1955),777,53.0,709,7,3307,2199,2,454,150,15,16,204,86,16,2017-11,4865,1.48999,1909,137305,1909
Flandern Rules,38,60,8,99,2,4,0.19095477386934676,0.016666666666666666,0.375,1.0,0.16666666666666666,0.040404040404040414,5.94719,5.95,2.3472,5.64541,5.645,Flandern 1302 (2004),195,5.0,477,0,944,492,1,208,94,15,1,72,43,9,2017-11,4777,1.31711,484,54788,484
Gipf Rules,27,30,9,99,3,5,0.135678391959799,0.008333333333333333,0.4375,1.0,0.3333333333333333,0.0505050505050505,7.11958,7.12,2.765,6.63284,6.633,GIPF (1997),808,74.0,1004,2,3794,6044,29,378,109,171,2,200,544,71,2017-11,688,1.33626,2449,168602,2449
Arkadia Rules,45,60,10,99,2,4,0.2261306532663317,0.016666666666666666,0.5,1.0,0.16666666666666666,0.040404040404040414,6.94415,6.94,2.5732,6.63582,6.636,Arkadia (2006),1307,58.0,1885,4,3993,8614,17,918,244,149,7,492,656,103,2017-11,685,1.15193,3796,233189,3796
Arkadia Rules,45,60,10,99,2,4,0.2261306532663317,0.016666666666666666,0.5,1.0,0.16666666666666666,0.040404040404040414,6.98005,6.98,1.9235,6.35707,6.357,The Ark of the Covenant (2003),635,43.0,1004,1,1870,3032,5,361,97,90,7,196,309,28,2017-11,1096,1.19293,1409,149606,1409
Doge Rules,35,90,12,99,3,4,0.17587939698492466,0.025,0.625,1.0,0.3333333333333333,0.040404040404040414,6.52148,6.52,2.5588,5.91037,5.910,Doge (2000),264,10.0,353,1,1164,607,1,209,96,24,4,68,76,12,2017-11,2416,1.27465,705,66925,705
Finca Rules,34,45,10,99,2,4,0.1708542713567839,0.0125,0.5,1.0,0.16666666666666666,0.040404040404040414,7.06017,7.06,2.089,6.81341,6.813,Finca (2009),1475,191.0,1835,3,5405,21022,84,741,75,550,2,438,1430,266,2017-11,513,1.1647,5755,317230,5755
Ghost Chase Rules,33,60,10,99,2,5,0.1658291457286432,0.016666666666666666,0.5,1.0,0.16666666666666666,0.0505050505050505,6.16671,6.17,1.6571,5.68688,5.687,Ghost Chase (2001),168,9.0,210,1,722,774,3,94,49,44,2,35,125,15,2017-11,4102,1.21945,392,58498,392
Sequence Numbers Rules,17,30,7,99,2,6,0.08542713567839195,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.060606060606060615,5.92765,5.93,1.3557,5.79627,5.796,Sequence (1982),1309,83.0,1157,5,8896,19359,144,526,301,12,6,388,109,13,2017-11,3080,1.44314,4881,423632,4881
Sequence Numbers Rules,17,30,7,99,2,6,0.08542713567839195,0.008333333333333333,0.3125,1.0,0.16666666666666666,0.060606060606060615,5.7648,5.76,0,0,N/A,Sequence Numbers (aka Sequence Num6ers)(2008),5,0.0,15,0,78,37,1,5,2,0,1,0,5,0,2017-11,N/A,1.32788,15,3892,15
Like Minds Rules,15,30,10,99,4,99,0.07537688442211055,0.008333333333333333,0.5,1.0,0.5,1.0,5.89386,5.89,1.1429,5.52339,5.523,Like Minds (2004),27,1.0,43,0,203,111,1,23,14,1,0,7,7,1,2017-11,10109,1.3563,83,19383,83
Pictopia Rules,17,30,6,99,7,99,0.08542713567839195,0.008333333333333333,0.25,1.0,1.0,1.0,5.88182,5.88,1,5.52325,5.523,Disney Pictopia (2014),14,1.0,2,1,248,175,4,7,4,1,1,2,1,0,2017-11,10120,1.38976,77,3878,77
Acquire Rules,25,45,12,99,2,6,0.12562814070351758,0.0125,0.625,1.0,0.16666666666666666,0.060606060606060615,7.35696,7.36,2.5098,7.21233,7.212,Acquire (1964),5130,540.0,7994,60,19566,33305,131,1877,845,503,78,1526,2288,343,2017-11,189,1.32932,15766,920161,15766
Formidable Foes Rules,40,60,10,99,2,6,0.20100502512562812,0.016666666666666666,0.5,1.0,0.16666666666666666,0.060606060606060615,5.55193,5.55,2.1132,5.50807,5.508,Formidable Foes (2006),185,7.0,314,1,709,517,1,114,54,17,1,53,57,11,2017-11,11283,1.46611,429,55591,429
Aton Rules,30,30,8,99,2,2,0.1507537688442211,0.008333333333333333,0.375,1.0,0.16666666666666666,0.020202020202020204,6.89371,6.89,2.107,6.54537,6.545,Aton (2005),1137,59.0,1492,5,4012,9688,52,913,228,122,2,327,505,86,2017-11,798,1.23175,3001,188098,3001
Overbooked Rules,25,30,8,99,1,4,0.12562814070351758,0.008333333333333333,0.375,1.0,0.0,0.040404040404040414,7.43,7.43,1.6667,0,N/A,Overbooked (2018),11,5.0,16,0,8,38,3,0,0,7,0,3,49,4,2017-11,N/A,1.08338,21,2954,21
SpongeBob Squarepants Rules,80,30,2,4,7,99,0.4020100502512563,0.008333333333333333,0.0,0.0,1.0,1.0,4.48506,4.49,1.4,5.42445,5.424,The Game of Life: Spongebob Squarepants Edition (2004),32,2.0,94,1,202,112,3,20,11,1,3,15,4,2,2017-11,14160,1.80844,87,37473,87
Catch 22 Rules,25,45,13,99,2,6,0.12562814070351758,0.0125,0.6875,1.0,0.16666666666666666,0.060606060606060615,5.11667,5.12,1.6667,0,N/A,Catch 22 (2002),7,0.0,76,0,50,13,0,8,1,0,0,3,1,0,2017-11,N/A,1.67846,24,10503,24
The Joke Game Rules,18,45,16,99,3,6,0.09045226130653268,0.0125,0.875,1.0,0.3333333333333333,0.060606060606060615,2.93333,2.93,1,0,N/A,The Joke Game (2008),9,0.0,35,1,36,15,0,13,5,0,1,1,2,0,2017-11,N/A,1.43604,15,4810,15
High School Musical Mystery Date Rules,12,45,7,99,2,4,0.06030150753768844,0.0125,0.3125,1.0,0.16666666666666666,0.040404040404040414,3.16667,3.17,1,0,N/A,High School Musical 3 Mystery Date Game (2008),8,0.0,7,0,20,13,0,3,1,0,0,1,3,0,2017-11,N/A,1.21335,6,4297,6
Gone Fishing Rules,20,45,10,99,2,2,0.10050251256281408,0.0125,0.5,1.0,0.16666666666666666,0.020202020202020204,5.34227,5.34,1.3778,5.45867,5.459,Gone Fishing! (2005),118,0.0,181,0,602,390,0,101,54,14,0,45,32,6,2017-11,13642,1.29245,297,44174,297
Off The Rails Rules,40,60,12,99,2,4,0.20100502512562812,0.016666666666666666,0.625,1.0,0.16666666666666666,0.040404040404040414,7.3,7.30,0,0,N/A,Off the Rails (2017),10,15.0,8,0,22,16,1,0,0,3,0,0,22,2,2017-11,N/A,1.93907,5,2656,5
Break The Safe Rules,20,30,8,99,2,4,0.10050251256281408,0.008333333333333333,0.375,1.0,0.16666666666666666,0.040404040404040414,6.04422,6.04,1.4677,5.68491,5.685,Break the Safe (2003),319,11.0,741,17,1241,1469,6,211,123,13,9,62,78,11,2017-11,4134,1.33621,618,81822,618
Around the World in 80 Days Rules,32,60,10,99,3,6,0.16080402010050251,0.016666666666666666,0.5,1.0,0.3333333333333333,0.060606060606060615,6.58575,6.59,1.806,6.28189,6.282,Around the World in 80 Days (2004),985,47.0,1071,3,2866,6577,17,468,111,140,0,335,467,81,2017-11,1252,1.23756,2741,231266,2741
Power Barons Rules,20,60,10,99,3,4,0.10050251256281408,0.016666666666666666,0.5,1.0,0.3333333333333333,0.040404040404040414,5.37783,5.38,2.0417,5.47486,5.475,Power Barons (1986),108,2.0,247,4,528,106,0,102,90,3,5,24,17,2,2017-11,13182,1.52764,166,29530,166
The Newlywed Game Rules,20,45,18,99,2,8,0.10050251256281408,0.0125,1.0,1.0,0.16666666666666666,0.08080808080808081,4.80246,4.80,1.4615,5.425,5.425,The Newlywed Game (1967),59,1.0,88,0,303,82,1,40,25,1,1,13,3,0,2017-11,14153,1.69127,122,43040,122
The Newlywed Game Rules,20,45,18,99,2,8,0.10050251256281408,0.0125,1.0,1.0,0.16666666666666666,0.08080808080808081,4.80246,4.80,1.4615,5.425,5.425,The Newlywed Game (1967),59,1.0,88,0,303,82,1,40,25,1,1,13,3,0,2017-11,14153,1.69127,122,43040,122
Zoofari Rules,20,30,3,99,2,4,0.10050251256281408,0.008333333333333333,0.0625,1.0,0.16666666666666666,0.040404040404040414,4.68333,4.68,1,0,N/A,Zoofari (2002),7,0.0,11,0,25,27,0,4,1,0,1,3,1,0,2017-11,N/A,1.81054,12,6686,12
Brain Games Rules,15,30,14,99,3,6,0.07537688442211055,0.008333333333333333,0.75,1.0,0.3333333333333333,0.060606060606060615,4.99969,5.00,1.5,5.48858,5.489,Brain Games (2015),8,0.0,2,0,123,67,2,3,3,0,0,2,4,0,2017-11,12591,1.14231,35,12012,35
Brain Games Rules,15,30,14,99,3,6,0.07537688442211055,0.008333333333333333,0.75,1.0,0.3333333333333333,0.060606060606060615,4.99969,5.00,1.5,5.48858,5.489,Brain Games (2015),8,0.0,2,0,123,67,2,3,3,0,0,2,4,0,2017-11,12591,1.14231,35,12012,35
SpongeBob Splash and Roll Rules,20,15,7,99,2,4,0.10050251256281408,0.0041666666666666675,0.3125,1.0,0.16666666666666666,0.040404040404040414,4.08571,4.09,1,0,N/A,Spongebob Squarepants Splash-n-Roll Game (2002),8,0.0,30,0,24,9,0,9,1,2,0,1,3,0,2017-11,N/A,1.88485,14,5722,14
Men - Mars/Women - Venus Rules,40,60,16,99,4,99,0.20100502512562812,0.016666666666666666,0.875,1.0,0.5,1.0,3.80034,3.80,1.4286,5.33114,5.331,"Men Are from Mars, Women Are from Venus (1998)",60,0.0,90,0,287,31,0,44,28,0,1,7,5,0,2017-11,14487,1.74791,116,39730,116
Shut The Box Rules,25,30,5,99,2,99,0.12562814070351758,0.008333333333333333,0.1875,1.0,0.16666666666666666,1.0,4.98043,4.98,1.0897,5.24268,5.243,Shut the Box (1750),336,16.0,340,0,1693,6175,57,124,36,1,0,78,24,7,2017-11,14567,1.63751,856,95353,856
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
Carcassonne Rules,23,60,8,99,2,5,0.11557788944723618,0.016666666666666666,0.375,1.0,0.16666666666666666,0.0505050505050505,7.43332,7.43,1.9344,7.33208,7.332,Carcassonne (2000),14487,4511.0,13358,51,100545,313116,2556,4126,1285,469,60,6582,4585,464,2017-11,131,1.30274,72073,2691933,72073
